lemma,definition,len_tokens,mean_log_freq,median_log_freq,miss_rate
pitilessly,without pity; in a merciless manner,3,-5.298907489504036,-5.347528566693517,0.0
rampantly,in an uncontrolled and rampant manner,3,-5.23561217908978,-5.674962597496925,0.0
pretentiously,in a pretentious manner,2,-5.188668085543087,-5.188668085543087,0.0
imploringly,in a beseeching manner,2,-5.304348955269502,-5.304348955269502,0.0
musingly,in a reflective manner,2,-4.759377035174346,-4.759377035174346,0.0
parentally,in a parental manner,2,-4.647930412530543,-4.647930412530543,0.0
exaggeratedly,in an exaggerated manner,2,-5.0058336925441616,-5.0058336925441616,0.0
symbiotically,in a symbiotic manner,2,-5.256937521636428,-5.256937521636428,0.0
designedly,with intention; in an intentional manner,3,-4.869801123541061,-4.865386643171884,0.0
outlandishly,in an outlandish manner,2,-5.250190540540768,-5.250190540540768,0.0
horridly,in a hideous manner,2,-5.104725222107174,-5.104725222107174,0.0
perfunctorily,in a set manner without serious attention,4,-3.9740419473455932,-4.15236659774445,0.0
piercingly,extremely and sharply,2,-4.882062205828497,-4.882062205828497,0.0
scenically,with respect to stage scenery,3,-4.43977137941684,-4.085255281874235,0.0
bashfully,in a shy or timid or bashful manner,4,-5.48984081733558,-5.546490915962555,0.0
inflexibly,in an inflexible manner,2,-5.218279022883728,-5.218279022883728,0.0
dizzily,in a giddy light-headed manner,3,-5.201646634929915,-5.201646634929915,0.33333333333333337
scholastically,with respect to scholastic activities,3,-4.460863526738292,-4.085255281874235,0.0
improvidently,in an improvident manner,2,-5.858479832342531,-5.858479832342531,0.0
auspiciously,in an auspicious manner,2,-5.263077969587057,-5.263077969587057,0.0
relativistically,by the theory of relativity,2,-4.778245165369042,-4.778245165369042,0.0
tremulously,in a tremulous manner,2,-5.617235220068536,-5.617235220068536,0.0
problematically,in such a way as to pose a problem,3,-3.9848624694963326,-3.620213040225935,0.0
bewilderingly,in a bewildering and confusing manner,3,-5.748117700576054,-5.566563260876354,0.0
circumstantially,according to circumstances,2,-5.243858061319209,-5.243858061319209,0.0
reverentially,with reverence; in a reverent manner,3,-5.567456282090426,-5.818395775273981,0.0
raucously,with a raucous sound,2,-5.023050458843707,-5.023050458843707,0.0
disconsolately,in grief-stricken loneliness; without comforting circumstances or prospects,5,-5.093603617442107,-5.169050940543514,0.19999999999999996
sideway,with one side forward or to the front,3,-3.796198378139417,-3.765636806140797,0.0
chromatically,with respect to color,2,-3.900889015807685,-3.900889015807685,0.0
cozily,in a cozy manner,2,-4.8600630136137575,-4.8600630136137575,0.0
superlatively,to a superlative degree,2,-5.080490770025305,-5.080490770025305,0.0
belike,with considerable certainty; without much doubt,4,-4.481698964405326,-4.604620107298416,0.0
tardily,without speed (`slow' is sometimes used informally for `slowly'),6,-4.285553800059761,-4.216930618707217,0.0
deceivingly,in a misleading way,2,-4.622620349326849,-4.622620349326849,0.0
demonstratively,in a demonstrative manner,2,-5.384344789202438,-5.384344789202438,0.0
ineffably,to an inexpressible degree,2,-5.409747490413906,-5.409747490413906,0.0
inanely,vacuously or complacently and unconsciously foolish,4,-6.565748888344964,-6.656693991191018,0.0
melodiously,in a melodious manner,2,-5.425968105506998,-5.425968105506998,0.0
deferentially,in a servile manner,2,-5.469483606939013,-5.469483606939013,0.0
jerkily,with spasms,1,-6.176915502206766,-6.176915502206766,0.0
hellishly,extremely,1,-4.387412745347154,-4.387412745347154,0.0
suavely,with suavity; in a suave manner,3,-5.2800255089512,-5.2800255089512,0.33333333333333337
crookedly,in a crooked lopsided manner,3,-5.4905922707577455,-5.741035605701708,0.0
caustically,in a caustic vitriolic manner,3,-5.696167291084275,-5.996969618356259,0.0
insatiably,to an insatiable degree,2,-5.0126864058304985,-5.0126864058304985,0.0
