lemma,definition,len_tokens,mean_log_freq,median_log_freq,miss_rate
bad,having undesirable or negative qualities,3,-4.468992285409468,-4.285105454817156,0.0
possible,capable of happening or existing,3,-4.418474931090158,-4.3655061547754155,0.0
professional,engaged in a profession or engaging in as a profession or means of livelihood,6,-4.783378802943292,-4.78912033427385,0.0
major,of greater importance or stature or rank,4,-4.378280561712069,-4.277640409035914,0.0
similar,marked by correspondence or resemblance,3,-4.769598127230222,-4.773308573474525,0.0
listed,on a list,1,-3.0949840704660527,-3.0949840704660527,0.0
net,remaining after all deductions,2,-4.719464012240592,-4.719464012240592,0.0
popular,"regarded with great favor, approval, or affection especially by the general public",8,-4.117163003140453,-4.110486078772061,0.0
short,primarily temporal sense; indicating or being or seeming to be limited in duration,7,-4.3512225142046885,-4.385072713696815,0.0
cheap,relatively low in price or charging low prices,6,-3.5357046413209505,-3.291930674442857,0.0
sure,having or feeling no doubt or uncertainty; confident and assured,5,-4.5865066340195835,-4.859994810296746,0.0
able,(usually followed by `to') having the necessary means or skill or know-how or authority to do something,8,-3.960881460995682,-3.908506214029868,0.125
common,belonging to or participated in by a community as a whole; public,5,-3.920474671243413,-3.83901669428208,0.0
specific,(sometimes followed by `to') applying to or characterized by or distinguishing something particular or special or unique,9,-4.150320594020407,-3.930727144871218,0.0
limited,small in range or scope,3,-3.818164714595794,-3.6611920149582886,0.0
powered,(often used in combination) having or using or propelled by means of power or power of a specified kind,10,-3.899954055133018,-3.833032832432263,0.0
natural,in accordance with nature; relating to or concerning nature,5,-4.26001066754392,-4.36816033237865,0.0
due,owed and payable immediately or on demand,4,-4.575788383159864,-4.460704039886517,0.0
technical,of or relating to technique or proficiency in a practical skill,5,-4.685214041583044,-4.5698490218991,0.0
pro,in favor of (an action or proposal etc.),4,-4.150512475196495,-4.173530196723464,0.0
direct,direct in spatial dimensions; proceeding without deviation or interruption; straight and short,8,-4.543908488691428,-4.6869258431332135,0.0
present,temporal sense; intermediate between past and future; now existing or happening or in consideration,7,-4.367115536862376,-4.3655061547754155,0.0
written,set down in writing in any of various ways,4,-3.5085683608848774,-3.4756582052065825,0.0
near,not far distant in time or space or degree or circumstances,6,-4.110471161284717,-3.8719498589163694,0.0
wide,having great (or a certain) extent from one side to the other,4,-3.7707932353865687,-3.7618026503100728,0.0
true,consistent with fact or reality; not false; ; - B. Russell,5,-4.260971213442917,-4.2694173066737555,0.0
economic,"of or relating to an economy, the system of production and management of material wealth",7,-3.9415696512318212,-3.8122799270565944,0.0
simple,having few parts; not complex or complicated or involved,4,-4.338626033526699,-4.0471174943461365,0.0
clear,readily apparent to the mind,3,-4.537986711354464,-4.784923760387822,0.0
commercial,connected with or engaged in or sponsored by or used in commerce or commercial enterprises,7,-4.001477842248915,-4.1149701599027795,0.0
received,conforming to the established language usage of educated native speakers;  (American);  (British),9,-4.271650196158519,-4.2818667683126925,0.0
registered,(of animals) officially recorded with or certified by a recognized breed association; especially in a stud book,10,-4.316933432356367,-4.305140635901095,0.0
known,apprehended with certainty,2,-5.728174375458133,-5.728174375458133,0.0
whole,including all components without exception; being one unit or constituting the full amount or extent or duration; complete,10,-4.034439471485376,-3.987800210524676,0.0
annual,completing its life cycle within a year,4,-3.5729207808266574,-3.4390431070045926,0.0
published,prepared and printed for distribution and sale,4,-3.810375572208106,-3.733937587738346,0.0
basic,pertaining to or constituting a base or basis,4,-4.609213668239197,-4.39514694128893,0.0
corporate,of or belonging to a corporation,2,-4.351952650138083,-4.351952650138083,0.0
designed,done or made or performed with purpose and intent; - Havelock Ellis,7,-4.5315217731774835,-4.286896507247228,0.0
political,involving or characteristic of politics or parties or politicians; - Daniel Goleman,7,-4.8147610778055565,-4.691148062562996,0.0
environmental,of or relating to the external conditions or surroundings,4,-4.502686505345876,-4.446607159354024,0.0
french,of or pertaining to France or the people of France,4,-4.098663154191721,-3.7579066118061863,0.0
