lemma,definition,len_tokens,mean_log_freq,median_log_freq,miss_rate
threadier,forming viscous or glutinous threads,4,-4.926405829588621,-5.009976224186705,0.0
palaeencephalon,the more primitive parts of the brain phylogenetically; most structures other than the cerebral cortex,7,-4.566352502793286,-4.6356169894259125,0.0
chronologised,establish the order in time of something,4,-3.4014389622948666,-3.3862841616969237,0.0
bestubbled,having a short growth of beard,3,-4.10175553578124,-3.690771118560122,0.0
haematolysis,lysis of erythrocytes with the release of hemoglobin,4,-5.123333770443044,-5.372561083886023,0.25
sightsing,sing from a score without having seen it before,3,-3.971717006897986,-4.275927828511016,0.0
dyeweed,small Eurasian shrub having clusters of yellow flowers that yield a dye; common as a weed in Britain and the United States; sometimes grown as an ornamental,16,-4.226083295470849,-4.168675167661042,0.0
nosecount,a periodic count of the population,3,-4.192013517938666,-4.143077688763643,0.0
chips,strips of potato fried in deep fat,5,-4.5183593703166505,-4.495043712560835,0.0
clittered,make a shrill creaking noise by rubbing together special bodily structures,9,-4.446338729828458,-4.288782645255347,0.0
trepidly,in a timorous and trepid manner,3,-6.072495748522094,-6.340670983813711,0.0
vitidaceae,a family of vines belonging to order Rhamnales,5,-4.905198237326294,-4.505315707080385,0.0
defervescing,experience an abatement of a fever,3,-4.433281458874625,-4.493812158719571,0.0
pronks,jump straight up,2,-4.5059766625725,-4.5059766625725,0.0
sudated,excrete perspiration through the pores in the skin,4,-5.270664247958877,-5.302052931881355,0.0
nanocephaly,an abnormally small head and underdeveloped brain,5,-4.954544064366246,-4.153771817748414,0.0
melodising,supply a melody for,2,-4.3477160322800605,-4.3477160322800605,0.0
clarioning,blow the clarion,2,-5.187723107458817,-5.187723107458817,0.0
flavorlessness,the property of having no flavor,2,-4.17830311632047,-4.17830311632047,0.0
stolider,having or revealing little emotion or sensibility; not easily aroused or excited; ; - Nordhoff & Hall; -Virginia Woolf,9,-4.659567042659662,-4.637386710065623,0.0
outmarches,march longer distances and for a longer time than,5,-3.3436354853507417,-3.2293018961985425,0.0
oversews,sew (two edges) with close stitches that pass over them both,5,-5.203849163582431,-5.246058430888047,0.0
tweest,affectedly dainty or refined,3,-6.117233247837099,-5.600177544905103,0.0
silvervine,ornamental vine of eastern Asia having yellow edible fruit and leaves with silver-white markings,10,-4.513229231002483,-4.323693936323764,0.09999999999999998
stumpiest,short and thick; as e.g. having short legs and heavy musculature,6,-4.272565143567174,-4.079918577022886,0.0
conchfish,found in West Indies; lives in mantle cavity of a living conch,8,-4.363032260237128,-4.252427534873288,0.0
unenergetically,without energy; in a lethargic manner,3,-4.535555548779667,-3.7598180742239458,0.0
defogs,free from mist,2,-4.302025738028511,-4.302025738028511,0.0
prologuize,write or speak a prologue,3,-4.5100060844186105,-4.035214186539228,0.0
overcrops,to exhaust by excessive cultivation,3,-4.6788329843279675,-4.629944070242363,0.0
peptises,disperse in a medium into a colloidal state,4,-4.437593890639524,-4.699835293262373,0.0
thickspread,covered thickly,2,-4.682389498512753,-4.682389498512753,0.0
beetleweed,tufted evergreen perennial herb having spikes of tiny white flowers and glossy green round to heart-shaped leaves that become coppery to maroon or purplish in fall,18,-4.800497718364015,-4.9544872731731475,0.05555555555555558
prospicient,planning prudently for the future,3,-4.373053708931199,-3.6599339833866558,0.0
nitrogenize,treat with nitrogen or a nitrogen compound,4,-4.361498471606097,-4.426601307095467,0.0
bowdleriser,a person who edits a text by removing obscene or offensive words or passages,7,-4.493903721851183,-4.238641735485537,0.0
phalacrosis,the condition of having no hair on the top of the head,4,-3.669766024976661,-3.6352397537408625,0.0
whackiest,"ludicrous, foolish",2,-5.320437288352217,-5.320437288352217,0.0
unpleasingness,the quality of being unpleasant,2,-4.383733439867311,-4.383733439867311,0.0
photosensitise,make (an organism or substance) sensitive to the influence of radiant energy and especially light,9,-3.989899491712338,-3.7657583833723502,0.0
podgier,short and plump,2,-4.630484371503237,-4.630484371503237,0.0
unbelts,undo the belt of,2,-5.048175472405047,-5.048175472405047,0.0
deprecatively,in a deprecative manner,2,-6.081815676204424,-6.081815676204424,0.0
lifehacking,make one's day-to-day activities more efficient,4,-3.62570925384741,-3.4714459941792764,0.25
futiler,producing no result or effect,3,-3.4459394594990402,-3.2748471962975714,0.0
dizening,dress up garishly and tastelessly,3,-6.5319765606253695,-7.3085353331195435,0.0
depressurises,decrease the pressure of,2,-3.9363719402815462,-3.9363719402815462,0.0
comminating,curse or declare to be evil or anathema or threaten with divine punishment,7,-4.8268799949968,-4.723233905126969,0.0
tricksiest,marked by skill in deception,3,-4.382135380662442,-4.036328653941476,0.0
photalgia,pain in the eye resulting from exposure to bright light (often associated with albinism),9,-4.141385393619517,-4.0331248747193555,0.0
sarcodinian,protozoa that move and capture food by forming pseudopods,6,-4.6865308891875435,-4.225788344938493,0.0
logogrammatic,of or relating to logograms or logographs,3,-6.007504433212853,-6.007504433212853,0.33333333333333337
smarmier,unpleasantly and excessively suave or ingratiating in manner or speech,6,-5.391593654939121,-5.819554200132744,0.0
imperfecter,not perfect; defective or inadequate,3,-4.547467592661015,-4.631890118518084,0.0
lophosoriaceae,very small family of tree ferns,4,-3.922163704250098,-3.5799680873862143,0.0
radiigera,a genus of fungus belonging to the family Geastraceae,5,-5.379753591431957,-4.523666371160676,0.0
alliterator,a speaker or writer who makes use of alliteration,5,-4.115367016697836,-3.994443889634895,0.0
kachinic,Tibeto-Burman languages spoken in northernmost Burma and adjacent China and India,8,-4.461654983897439,-4.035214186539228,0.125
schmoose,an informal conversation,2,-4.484298035866563,-4.484298035866563,0.0
caprioled,"perform a capriole, of horses in dressage",4,-5.718828640535388,-5.509562598241089,0.0
coralwort,European bittercress having a knotted white rootstock,5,-5.280443578944902,-4.908917173638905,0.0
tranquilest,(of a body of water) free from disturbance by heavy waves,6,-3.7920121386718937,-3.7651212088171038,0.0
nonechoic,not echoic or imitative of sound,3,-5.656816755810884,-5.955593117438374,0.0
icetray,a tray for making cubes of ice in a refrigerator,5,-4.355378802849085,-4.597467461427069,0.19999999999999996
gibibyte,"a unit of information equal to 1024 mebibytes or 2^30 (1,073,741,824) bytes",5,-4.018184319411986,-3.708460998813168,0.19999999999999996
unlashes,untie the lashing of,2,-6.1518600854811805,-6.1518600854811805,0.0
pervaporate,evaporate through a semipermeable membrane,3,-5.600439161638519,-5.73717068717932,0.0
viscidness,the property of being cohesive and sticky,3,-4.804476514357254,-5.425683717807718,0.0
badgerer,someone who tries to embarrass you with gibes and questions and objections,6,-4.2808801379848465,-4.118635158843914,0.16666666666666663
nonplusing,be a mystery or bewildering to,2,-5.220141906003118,-5.220141906003118,0.0
zymolytic,of or relating to or causing fermentation,3,-4.438998170420628,-4.610178943267688,0.0
broodiest,physiologically ready to incubate eggs,4,-5.097432479401723,-5.052413673295026,0.0
loxoma,one species of terrestrial ferns of New Zealand,5,-4.421300099099891,-4.841530288865036,0.19999999999999996
arthrosporic,of or relating to arthrospores,2,-6.064265680050836,-6.064265680050836,0.0
defibrinates,remove fibrin from (blood),3,-4.602243102202926,-4.238641735485537,0.0
lepidobotrys,African tree often classified in other families; similar to the Costa Rican caracolito in wood structure as well as in fruit and flowers and leaves and seeds,16,-4.267269347421193,-3.8788386786249784,0.0625
calceiform,of slipper-shaped blossoms,2,-5.064857744270742,-5.064857744270742,0.5
sapidness,a pleasant flavor,2,-4.7528281252398425,-4.7528281252398425,0.0
ruttiest,full of ruts,2,-4.6340406595698935,-4.6340406595698935,0.0
unconstipated,not constipated,1,-7.846279329902976,-7.846279329902976,0.0
kayoing,knock unconscious or senseless,3,-5.177341078163992,-5.016788652572013,0.0
spindlelegs,a thin person with long thin legs,5,-3.835503905013357,-4.169752841230734,0.0
paleoencephalon,the more primitive parts of the brain phylogenetically; most structures other than the cerebral cortex,7,-4.566352502793286,-4.6356169894259125,0.0
inspans,attach a yoke or harness to,3,-5.152464661427744,-5.212755082456612,0.0
acetifies,make sour or more sour,3,-4.502474580609268,-5.206687438517694,0.0
overgeneralises,draw too general a conclusion,3,-3.7412865077397206,-3.9190209804826526,0.0
homostylic,(botany) having styles all of the same length,3,-4.293494332393976,-4.0216642220071135,0.0
coinsures,take out coinsurance,2,-4.770686099260787,-4.770686099260787,0.0
demyelinates,destroy the myelin sheath of,3,-5.240776813672037,-5.18245142928169,0.0
machicolate,supply with projecting galleries,3,-3.920421145041491,-3.642938184716113,0.0
microbrachia,abnormally small arms,3,-4.237848629611411,-3.7880798170981342,0.0
scrimy,dirty and disgusting; - Al Hine,4,-4.963915934225843,-5.074125839679968,0.0
logginess,a dull and listless state resulting from weariness,5,-4.513999375486203,-4.78653634159805,0.0
insipidest,lacking taste or flavor or tang,4,-4.689688491988607,-4.653036081816403,0.0
metagrabolized,totally perplexed and mixed up; - Wall Street Journal,6,-4.249143663785158,-4.005753159325911,0.0
flukiest,subject to accident or chance or change,4,-3.7201150000154173,-3.7353696496936397,0.0
shamanise,practice shamanism,2,-4.945333445413987,-4.945333445413987,0.0
hypnagogue,an agent that induces drowsiness or sleep,4,-4.82001846649237,-4.807507650385616,0.0
ureterostenosis,stenosis of the ureter,2,-5.554041028687239,-5.554041028687239,0.0
unsarcastic,not sarcastic,1,-5.834084173900615,-5.834084173900615,0.0
frowziest,negligent of neatness especially in dress and person; habitually dirty and unkempt,8,-4.893487039093044,-5.034709305591183,0.0
teetotals,practice teetotalism and abstain from the consumption of alcoholic beverages,6,-5.070827563732457,-4.900715720581092,0.0
arborical,of or relating to or formed by trees,3,-3.8643927751981066,-3.7558383791835075,0.0
aviates,operate an airplane,2,-4.591626193263866,-4.591626193263866,0.0
maturement,coming to full development; becoming mature,5,-3.684454393128796,-3.5338326588778286,0.0
papulovesicle,a papule that changes into a blister,3,-5.002580995794653,-5.535425895660569,0.0
dyspneal,not breathing or able to breathe except with difficulty,4,-4.424069629472706,-4.489603199891848,0.0
vascularising,become vascular and have vessels that circulate fluids,5,-4.427518601108477,-4.2083157935994,0.0
nonlexically,without the use of words,2,-3.2210535549052715,-3.2210535549052715,0.0
operoseness,the quality of requiring extended effort,4,-3.9162507932058244,-3.82185636346492,0.0
dislogistic,expressing disapproval,2,-4.728349121700403,-4.728349121700403,0.0
garmentmaker,a person who makes garments,3,-3.7330084989331187,-3.2648429582633427,0.0
blabbermouthed,unwisely talking too much,3,-4.461536428684945,-3.958588434781055,0.0
techiest,easily irritated or annoyed,3,-5.137273469598667,-5.365639225977355,0.0
keratinise,convert into keratin,2,-5.452623734533088,-5.452623734533088,0.0
jumentous,smelling strongly like a beast of burden,4,-4.514245199035277,-4.511909558269904,0.0
artiodactylous,of or relating to or belonging to mammals of the order Artiodactyla,5,-4.886331293215617,-4.610178943267688,0.0
quatercentennial,the 400th anniversary (or the celebration of it),2,-4.870759406407134,-4.870759406407134,0.0
surtaxing,levy an extra tax on,3,-4.138121755266915,-4.270669154439024,0.0
stinkbird,crested ill-smelling South American bird whose young have claws on the first and second digits of the wings,11,-4.010794272793349,-3.815770159875391,0.09090909090909094
brachiates,swing from one hold to the next,3,-4.049216211246965,-3.768359934255341,0.0
boughless,having no boughs (of trees),2,-4.630311615762119,-4.630311615762119,0.0
minginess,extreme stinginess,2,-5.6169752386019125,-5.6169752386019125,0.0
classicizes,make classic or classical,3,-4.05176728000007,-4.466296887897904,0.0
sphaerobolaceae,monotypic family of fungi in which the more or less spherical gleba is forcibly ejected at maturity,9,-5.222377811573924,-5.129717122536992,0.0
nictated,briefly shut the eyes,3,-4.209099271971416,-4.540718065779071,0.0
nigroporus,a genus of fungi belonging to the family Polyporaceae,5,-5.027127022090857,-4.523666371160676,0.0
megalocardia,an abnormal enlargement of the heart,3,-4.50514620262546,-4.801832651100891,0.0
protuberates,cause to bulge out or project,3,-4.253990675647298,-3.5646034468953878,0.0
overspecializes,become overly specialized,3,-4.551778010705831,-4.694153586825604,0.0
kalansuwa,a cap that is wrapped around by a turban and worn by Muslim religious elders,7,-4.747802015802405,-4.620231279374078,0.0
hyalosperma,genus of herbs of temperate Australia including some from genus Helipterum,7,-5.037687595190087,-4.523666371160676,0.0
vapidest,lacking taste or flavor or tang,4,-4.689688491988607,-4.653036081816403,0.0
connecticuter,a native or resident of Connecticut,3,-4.270247555926833,-4.176376210608729,0.0
miaouing,make a cat-like sound,3,-3.450681867857992,-3.450681867857992,0.33333333333333337
atomistical,divided into separate and often disparate elements,5,-4.263588073749398,-3.942124581111505,0.0
defeminising,remove the ovaries of (female mammals such as cats),5,-4.549602703598909,-4.439073426528074,0.0
anemography,recording anemometrical measurements,3,-5.361700097708098,-3.991467251270836,0.0
reprizing,repeat an earlier theme of a composition,4,-4.241269011879315,-4.239368290158044,0.0
immaturer,characteristic of a lack of maturity,3,-4.184831684594074,-4.002119825833661,0.0
adesite,dark greyish extrusive rock,4,-5.102585400729412,-4.901749532572779,0.0
plectorrhiza,small genus of Australian orchids,4,-4.440626007086184,-4.48608879044459,0.0
miscreating,shape or form or make badly,4,-3.781357203842078,-3.6460979343810695,0.0
extropic,of or relating to extropy,2,-6.586577494193529,-6.586577494193529,0.0
bulletproofs,make bulletproof,2,-4.859120042037885,-4.859120042037885,0.0
dactylomegaly,abnormally large fingers or toes,4,-4.496455696402581,-4.530057065177694,0.0
madderwort,any of numerous trees or shrubs or vines of the family Rubiaceae,6,-4.616564377008735,-4.111103039658424,0.16666666666666663
lollygags,be about,0,,,1.0
chronologise,establish the order in time of something,4,-3.4014389622948666,-3.3862841616969237,0.0
whackier,"ludicrous, foolish",2,-5.320437288352217,-5.320437288352217,0.0
eburophyton,a monocotyledonous genus of the family Orchidaceae,4,-5.4642033793754665,-5.699313733706194,0.0
frizziest,(of hair) in small tight curls,4,-4.328360959139609,-4.359577122748408,0.0
urceole,a vessel that holds water for washing the hands,5,-3.7562651678480767,-3.768359934255341,0.0
leopardbane,any of several herbs of the genus Doronicum having alternate often clasping stem leaves cultivated for their long stalks of yellow flower heads,15,-4.5451188021946205,-4.3884547574475326,0.0
sleded,ride (on) a sled,2,-5.159739058469853,-5.159739058469853,0.0
budgereegah,small Australian parakeet usually light green with black and yellow markings in the wild but bred in many colors,13,-4.160832558965979,-3.941980877137352,0.0
lapidating,kill by throwing stones at,3,-4.2736513961388125,-4.397330670918636,0.0
amnic,of or related to the amnion or characterized by developing an amnion,5,-5.135436530228965,-5.11651968358178,0.0
septobasidiaceae,a family of fungi belonging to the subdivision Basidiomycota,5,-5.068015621664142,-4.529593075131511,0.0
chintziest,of very poor quality; flimsy,3,-4.471053270125085,-3.834357969734531,0.0
lepidobotryaceae,family created in 1950 solely for the classification of a distinctive African tree repeatedly classified in other families; trees long believed to exist only in Africa,15,-4.032636253522509,-4.091068956627387,0.0
paganizes,make pagan in character,3,-3.9713918960944334,-3.684326848078327,0.0
bandiest,have legs that curve outward at the knees,4,-4.410233741870517,-4.33494064118868,0.0
sclaffed,strike (a golf ball) such that the ground is scraped first,6,-4.132587677449792,-4.215433112658861,0.0
defalcates,appropriate (as property entrusted to one's care) fraudulently to one's own use,6,-4.27096158335184,-3.7456130449479237,0.0
stylemark,a distinctive characteristic or attribute,3,-4.382826731892763,-4.4927444475779374,0.0
unweaved,undo strands that have been woven together,4,-4.869260596151855,-5.124129074810233,0.0
macadamizes,surface with macadam,2,-4.722884946102153,-4.722884946102153,0.0
auspicating,indicate by signs,2,-4.022876686883508,-4.022876686883508,0.0
crankest,(used of boats) inclined to heel over easily under sail,5,-4.274207336288453,-4.157602679078059,0.0
lucubrates,"add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing",11,-3.8768796045424154,-3.849650555292733,0.0
ingurgitates,overeat or eat immodestly; make a pig of oneself,6,-5.244612474135895,-4.833646807542857,0.0
unhallows,remove the consecration from a person or an object,4,-4.209459950254939,-3.9759968011128595,0.0
handbuild,make without a potter's wheel,3,-4.130418738139519,-4.268674542337286,0.0
inertest,unable to move or resist motion,4,-4.167718722233776,-4.067453435873653,0.0
dapperest,marked by up-to-dateness in dress and manners,4,-4.018901704067141,-3.888709692183128,0.25
interdepends,be connected,1,-4.818188783201596,-4.818188783201596,0.0
gruesomer,shockingly repellent; inspiring horror,4,-5.564484457958811,-5.568544251736107,0.0
colourise,add color to,2,-3.9330697767088028,-3.9330697767088028,0.0
bustiest,(of a woman's body) having a large bosom and pleasing curves,6,-3.906841678645159,-3.7774072386865267,0.0
caracolito,large Costa Rican tree having light-colored wood suitable for cabinetry; similar to the African lepidobotrys in wood structure as well as in fruit and flowers and leaves and seeds; often classified in other families,21,-4.329341308803377,-3.8788386786249784,0.09523809523809523
tintinnabulated,ring or sound like a small bell,4,-3.897825900057372,-3.9822382607335665,0.0
pudgiest,short and plump,2,-4.630484371503237,-4.630484371503237,0.0
bemocks,treat with contempt,2,-4.605669870729006,-4.605669870729006,0.0
tashmitum,consort of Nabu,2,-6.325586452726858,-6.325586452726858,0.0
fliped,lightly throw to see which side comes up,5,-3.811187067890318,-3.42359892172828,0.0
birdwatched,watch and study birds in their natural habitat,5,-3.964478782998146,-4.0513280657211865,0.0
xanthemia,excess carotene in the blood stream; can cause the skin to turn a pale yellow or red color,11,-4.16435006030298,-4.10301936180012,0.0
obstipate,constipate severely,2,-6.317205682989293,-6.317205682989293,0.0
rhynchoelaps,Australian coral snakes,3,-4.765788466932068,-4.815411428583896,0.0
aerifies,turn into gas,2,-3.723855167716659,-3.723855167716659,0.0
frogmarches,march a person against his will by any method,3,-3.436309986030143,-3.3825885897533237,0.0
eternises,make famous forever,3,-4.031576487238528,-4.323018791456574,0.0
coniferophytina,cone-bearing gymnosperms dating from the Carboniferous period; most are substantial trees; includes the classes Pinopsida (subdivision Pinophytina) and Ginkgopsida (subdivision Ginkgophytina) and Taxopsida (subdivision Taxophytina) which in turn include the surviving orders Coniferales and Taxales (yews) and sometimes Ginkgoales as well as extinct orders such as Cordaitales (of the Carboniferous and Permian),33,-5.368139090846747,-4.529593075131511,0.12121212121212122
screaky,having a rasping or grating sound,3,-5.15249615476052,-5.4000172534994935,0.0
monocanthidae,filefishes,1,-7.753265338809131,-7.753265338809131,0.0
carjacks,"take someone's car from him by force, usually with the intention of stealing it",7,-3.9435209863917997,-3.758069389554677,0.0
sonsier,(of a woman's body) having a large bosom and pleasing curves,6,-3.906841678645159,-3.7774072386865267,0.0
bistered,colored with or as if with bister,2,-5.604521580331386,-5.604521580331386,0.0
alkalify,turn basic and less acidic,4,-4.091853085389616,-3.811055853211564,0.0
coronion,the craniometric point at the tip of the coronoid process of the mandible,6,-5.122573129240981,-4.920357165418275,0.0
moderationism,the policy of being moderate or acting with moderation,4,-4.097054450432292,-3.9464129452824626,0.0
gluttonise,eat a lot and without restraint,3,-4.3361354982889075,-4.363186753804148,0.0
tribulating,oppress or trouble greatly,3,-4.771983138967944,-4.216240302338159,0.0
aridest,lacking sufficient water or rainfall,4,-3.978529962716739,-3.954108775251217,0.0
deglycerolize,remove from glycerol,2,-4.960986392356179,-4.960986392356179,0.0
algometric,of or related to algometry,2,-6.201217790647203,-6.201217790647203,0.0
preassembles,"to manufacture sections of (a building), especially in a factory, so that they can be easily transported to and rapidly assembled on a building site of buildings",12,-3.9879400795014557,-4.063197565984401,0.0
demobs,retire from military service,3,-3.960966179806538,-3.7742762969755024,0.0
chiromance,divine by reading someone's palms,4,-4.165074383920672,-4.212299388512946,0.0
cymbid,any of various plants of the genus Cymbidium having narrow leaves and a long drooping cluster of numerous showy and variously colored boat-shaped flowers; extensively hybridized and cultivated as houseplants and important florists' flowers,22,-4.752294308937868,-4.523666371160676,0.045454545454545414
dulcifies,make sweeter in taste,3,-4.4186996027277345,-4.3435342988479695,0.0
untruer,not according with the facts,2,-4.019350056904399,-4.019350056904399,0.0
ruggedisation,the act of making a piece of equipment rugged (strengthening to resist wear or abuse),9,-4.150101698642054,-4.327078095240886,0.0
misfunctioned,fail to function or function improperly,4,-4.205172924410981,-3.9856463956104085,0.0
opalesces,reflect light or colors like an opal,4,-4.403531061240548,-4.175156679893673,0.0
ragsorter,a worker who sorts rags and old clothing for new uses (as in papermaking),8,-4.252193397204339,-4.065016037753791,0.0
verbify,make into a verb,2,-3.860696436160503,-3.860696436160503,0.0
hypophysectomise,remove the pituitary glands,3,-4.719525903493124,-4.653032010108932,0.0
nakedwood,any of several small to medium-sized trees of Florida and West Indies with thin scaly bark and heavy dark heartwood,13,-4.384787179940909,-4.12556100439602,0.07692307692307687
apoplectoid,resembling apoplexy,2,-5.533114383785271,-5.533114383785271,0.0
