lemma,definition,len_tokens,mean_log_freq,median_log_freq,miss_rate
person,a human being,1,-3.5001379837019706,-3.5001379837019706,0.0
present,temporal sense; intermediate between past and future; now existing or happening or in consideration,7,-4.115881049458474,-4.142117576745061,0.0
city,a large and densely populated urban area; may include several independent administrative districts,10,-4.002008152600903,-3.8377140688300413,0.0
line,a formation of people or things one beside another,4,-3.727561763439528,-3.6470241398408416,0.0
effect,a phenomenon that follows and is caused by some previous phenomenon,5,-3.9747599681581427,-3.9580176178195297,0.0
change,cause to change; make different; cause a transformation,6,-3.529389914007963,-3.4373031194681007,0.0
within,on the inside,0,,,1.0
hand,the (prehensile) extremity of the superior limb,4,-5.074361411626921,-4.7320361077438005,0.0
question,an instance of questioning,2,-3.5584728516465107,-3.5584728516465107,0.0
given,acknowledged as a supposition,2,-4.998761076025149,-4.998761076025149,0.0
fact,a piece of information about circumstances that exist or events that have occurred,6,-3.826430853233892,-3.880835825464075,0.0
another,any of various alternatives; some other,2,-3.7970343821980066,-3.7970343821980066,0.0
come,"move toward, travel toward something or somebody or approach something or somebody",7,-4.056849462937143,-3.8613404979057093,0.0
american,of or relating to the United States of America or its people or language or culture,7,-3.5608636663638342,-3.6208483972724417,0.0
little,limited or below average in number or quantity or magnitude or extent,6,-3.803059319559376,-3.8112086343363343,0.0
rate,a magnitude or frequency relative to a time unit,5,-3.7432871905675755,-3.897165885506315,0.0
back,in or to or toward a former location,2,-3.9094001503354243,-3.9094001503354243,0.0
national,of or relating to or belonging to a nation or country,4,-4.002695727376403,-4.088396233772102,0.0
every,(used of count nouns) each and all of the members of a group considered singly and without exception,8,-3.8773715411473857,-3.8619702176714945,0.125
information,a message received and understood,3,-4.067794771666581,-4.088594103683025,0.0
program,a series of steps to be carried out or goals to be accomplished,5,-4.02363314368703,-3.937919961775639,0.0
give,"cause to have, in the abstract sense or physical sense",5,-3.809420387732392,-3.726804374727235,0.0
men,the force of workers available,3,-3.5637196641006468,-3.5361257148518734,0.0
interest,a sense of concern with and curiosity about someone or something,5,-4.0470912956270055,-3.921898192638416,0.0
development,act of improving by expanding or enlarging or refining,5,-4.462176288837389,-4.700376885348155,0.0
problem,a state of difficulty that needs to be resolved,4,-3.6955294775135483,-3.684974663762086,0.0
woman,an adult female person (as opposed to a man),5,-3.881360796649365,-3.9761710388143494,0.0
thing,a special situation,2,-3.6060802195244177,-3.6060802195244177,0.0
cost,the total spent for goods or services including money and time and labor,8,-3.408874311202505,-3.459372119306141,0.0
second,coming next after the first in position in space or time or degree or magnitude,8,-3.4856124353723392,-3.517770203533693,0.0
term,a word or expression used for some particular thing,5,-3.460075377288902,-3.337893788026944,0.0
less,used to form the comparative of some adjectives and adverbs,5,-3.960413755717486,-3.836296141314888,0.19999999999999996
might,physical strength,2,-3.866449178544065,-3.866449178544065,0.0
condition,a state at a particular time,3,-3.0257399308454644,-2.7466092529754094,0.0
university,the body of faculty and students at a university,4,-3.64453880969785,-3.4747806289363155,0.0
small,limited or below average in number or quantity or magnitude or extent,6,-3.803059319559376,-3.8112086343363343,0.0
large,above average in size or number or quantity or magnitude or extent,6,-3.7845637024940486,-3.755721783140351,0.0
go,"change location; move, travel, or proceed, also metaphorically",7,-4.068235777128276,-3.9687479792051534,0.0
end,"have an end, in a temporal, spatial, or quantitative sense; either spatial or metaphorical",7,-4.495205452534381,-4.662772340528216,0.0
committee,a special group delegated to consider some matter;  - Milton Berle,7,-3.894597994594301,-3.687942662337427,0.1428571428571429
word,a unit of language that native speakers can identify,5,-3.9389309910710493,-4.032632068067797,0.0
following,going or proceeding or coming after in the same direction,4,-3.6924346091013325,-3.5439414941543372,0.0
book,a written work or composition that has been published (printed on pages bound together),7,-3.8828557931205454,-3.998800291126484,0.0
land,the land on which real estate is located,4,-3.9378053584420813,-3.7459043759933195,0.0
set,put into a certain place or abstract location,5,-3.6780423461959493,-3.5014905732576636,0.0
last,immediately past,2,-3.8014590234714665,-3.8014590234714665,0.0
still,"with reference to action or condition; without change, interruption, or cessation",6,-3.973567354555828,-3.5139953368579073,0.0
different,unlike in nature or quality or form or degree,4,-3.542308645453091,-3.619313605461638,0.0
total,constituting the full quantity or extent; complete,5,-3.8882772916991413,-3.8421083840079913,0.0
get,come into the possession of something concrete or abstract,5,-3.894695267336928,-4.083529125728151,0.0
business,a commercial or industrial enterprise and the people who constitute it,5,-3.87055503609189,-3.895664289060653,0.0
action,something done (usually as opposed to something said),6,-3.6594217031637,-3.6067067166288718,0.0
old,(used especially of persons) having lived for a relatively long time or attained a specific age,10,-3.6091582380282103,-3.60962457716874,0.0
york,the English royal house (a branch of the Plantagenet line) that reigned from 1461 to 1485; its emblem was a white rose,10,-4.173178632456264,-3.9079494468158567,0.0
think,judge or regard; look upon; judge,4,-3.7378424833529396,-3.7895644270288686,0.0
control,exercise authoritative control or power over,4,-3.924195134167281,-3.6577138009918047,0.0
office,place of business where professional or clerical duties are performed,6,-3.8834660751805026,-3.787420676100576,0.0
department,a specialized division of a large organization,4,-4.064572436258641,-3.642747690735489,0.0
data,a collection of facts from which conclusions may be drawn,4,-3.817317289578435,-3.8942657430151817,0.0
level,a position on a scale of intensity or amount or quality,5,-3.7527606715241952,-3.6776030918302935,0.0
subject,the subject matter of a conversation or discussion,4,-3.7104953775103415,-3.6063213580614972,0.0
name,a language unit by which a person or thing is known,5,-3.410238716997135,-3.323752749667376,0.0
process,a particular course of action intended to achieve a result,6,-3.790980378826193,-3.499731240225747,0.0
period,an amount of time,2,-3.063880798150822,-3.063880798150822,0.0
table,a set of data arranged in rows and columns,5,-3.9550178515043193,-3.8204658280190706,0.19999999999999996
type,a subdivision of a particular kind of thing,4,-3.753689959841932,-3.5807070072844205,0.0
method,"a way of doing something, especially a systematic way; implies an orderly logical arrangement (usually in steps)",11,-3.9871194322651338,-3.7340463092631038,0.0
show,give an exhibition of to an interested audience,4,-4.053474502601201,-4.207950009889043,0.0
material,the tangible substance that goes into the makeup of a physical object,6,-4.23025243214067,-3.9355077916094867,0.0
figure,a diagram or picture illustrating textual material,5,-4.335607953002886,-4.459699318767392,0.0
research,systematic investigation to establish facts,4,-3.9801956260110054,-4.011067789863169,0.0
property,something owned; any tangible or intangible possession that is owned by someone,7,-4.094286908721394,-4.083529125728151,0.0
county,(United Kingdom) a region created by territorial division for the purpose of local government,9,-3.739014087693379,-3.681904261533716,0.0
amount,a quantity of money,2,-3.747913461023596,-3.747913461023596,0.0
course,education imparted in a series of lessons or meetings,5,-4.097465154604281,-3.7036052993630846,0.0
family,a social unit living together,4,-3.62238717131161,-3.59823988011493,0.0
purpose,an anticipated outcome that is intended or that guides your planned actions,6,-4.185176789958665,-4.194260701238716,0.0
board,a committee having supervisory powers,3,-3.8682170748715983,-3.3365673869406343,0.0
never,not ever; at no time in the past or future,4,-3.423926927292214,-3.644331007730707,0.0
party,an organization to gain political power,4,-3.604371541467951,-3.5857302539738916,0.0
example,an item of information that is typical of a class or group,5,-3.619070468137076,-3.459779293129177,0.0
war,the waging of armed conflict against an enemy,4,-4.440675324068654,-4.061817139181777,0.0
matter,a vaguely specified concern,3,-4.490852825284995,-4.1644341408941,0.0
thus,(used to introduce a logical conclusion) from that fact or reason or as a result,7,-3.7458173547410403,-3.4982873772303167,0.0
social,relating to human society and its members,4,-3.7098815853663876,-3.4903120122442006,0.0
home,at or to or in the direction of one's home or family,3,-3.5269021936026808,-3.421624597015737,0.0
side,a place within a region identified relative to a center or reference location,7,-3.7727862358469393,-3.681904261533716,0.0
god,the supernatural being conceived as the perfect and omnipotent and omniscient originator and ruler of the universe; the object of worship in monotheistic religions,12,-4.983075739329569,-4.823586917655572,0.0
important,of great significance or value,3,-3.5495059976342165,-3.264695568533551,0.0
john,a room or building equipped with one or more toilets,4,-4.339290496301093,-4.282966099531451,0.0
rule,a principle or condition that customarily governs behavior,5,-4.296184074854457,-3.9517700134824865,0.0
called,assign a specified (usually proper) proper name to,6,-4.0902357270257585,-3.8620089711589354,0.0
four,being one more than three,0,,,1.0
body,"the entire structure of an organism (an animal, plant, or human being)",6,-3.784275993878355,-3.667714843305374,0.0
force,"to cause to do through pressure or necessity, by physical, moral or intellectual means :",7,-3.836996689948017,-3.816482136093181,0.0
taken,understood in a certain way; made sense of,5,-3.511518065984741,-3.451744154453868,0.0
price,the property of having material worth (often indicated by the amount of money something would bring if sold),10,-3.70303914884529,-3.5843835151672763,0.0
education,the activities of educating or instructing; activities that impart knowledge or skill,7,-4.341426475203497,-4.036328653941476,0.0
need,"require as useful, just, or proper",3,-3.941888570094141,-3.93413617259104,0.0
field,a piece of land cleared of trees and usually enclosed,6,-3.972097917311558,-3.744942344223306,0.0
individual,a human being,1,-3.5001379837019706,-3.5001379837019706,0.0
policy,a plan of action adopted by an individual or social group,6,-3.5836982383284313,-3.436083759213347,0.0
certain,definite but not specified or identified,3,-4.495108171594743,-4.411787837108092,0.0
thought,the content of cognition; the main thing you are thinking about,5,-4.009666036328051,-3.7783609630261603,0.0
bill,a statute in draft before it becomes law,4,-3.7396311256071857,-3.751764684182982,0.0
several,considered individually,2,-4.374695072346919,-4.374695072346919,0.0
product,commodities offered for sale,3,-3.9073564950669044,-3.84322551827281,0.0
head,the upper part of the human body or the front part of the body in animals; contains the face and brains,11,-3.62522195141373,-3.5998320110288993,0.0
class,a collection of things sharing a common attribute,5,-3.7896736404872287,-3.755332280459781,0.0
increase,become bigger or greater in amount,4,-3.4876574767618944,-3.482247287593399,0.0
possible,capable of happening or existing,3,-4.246224195475899,-4.245986831649795,0.0
month,one of the twelve divisions of the calendar year,4,-3.7892741519954516,-3.957521643291752,0.0
note,make mention of,2,-3.6642227454188214,-3.6642227454188214,0.0
though,(postpositive) however,2,-5.472094777315614,-5.472094777315614,0.0
paper,a material made of cellulose pulp derived mainly from wood or rags or certain grasses,10,-4.2382315701857936,-4.297547843216983,0.0
activity,any specific behavior,2,-3.833165532336792,-3.833165532336792,0.0
left,being or located on or directed toward the side of the body to the west when facing north,7,-3.8987035037721083,-3.608020638463606,0.0
account,a record or narrative description of past events,4,-3.8826229050222807,-3.80643179384899,0.0
health,a healthy state of wellbeing free from disease,5,-4.038221062286334,-3.6923596699883254,0.0
tax,charge against a citizen's person or property or activity for the support of government,7,-3.497744424400142,-3.4714459941792764,0.0
society,an extended social group having a distinctive cultural and economic organization,7,-3.8597799767788366,-3.6006846202742917,0.0
view,a way of regarding situations or topics etc.,5,-3.921239956340519,-3.814884283390676,0.0
yet,up to the present time,2,-2.99986871637702,-2.99986871637702,0.0
plan,a series of steps to be carried out or goals to be accomplished,5,-4.02363314368703,-3.937919961775639,0.0
therefore,(used to introduce a logical conclusion) from that fact or reason or as a result,7,-3.7458173547410403,-3.4982873772303167,0.0
local,relating to or applicable to or concerned with the administration of a city or town or district rather than a larger area,10,-3.702455285780971,-3.5903115083713146,0.0
foot,the part of the leg of a human being below the ankle joint,5,-3.9407297234986105,-3.8955946506464207,0.0
issue,an important question that is in dispute and must be settled,4,-3.9011055649823208,-3.8544419445833085,0.0
president,an executive officer of a firm or corporation,4,-3.7540622212384056,-3.757781587155475,0.0
position,the particular portion of space occupied by something,5,-3.8969810099063524,-3.6882253649082055,0.0
history,the aggregate of past events,3,-3.9526088429548323,-3.7235145872562287,0.0
operation,the state of being in effect or being operative,3,-3.516388069022163,-3.2748471962975714,0.0
necessary,absolutely essential,2,-4.205158957766713,-4.205158957766713,0.0
cent,a fractional monetary unit of several countries,5,-4.019534587885589,-3.587633881492857,0.0
application,the act of bringing something to bear; using it for a particular purpose,6,-3.453100008019666,-3.5018814760613375,0.0
light,(physics) electromagnetic radiation that can produce a visual sensation,6,-4.443534905961843,-4.391698790766293,0.0
often,many times at short intervals,4,-3.4169489082449678,-3.351347873116034,0.0
bank,sloping land (especially the slope beside a body of water),6,-4.011474843383483,-3.579160280413774,0.0
whole,including all components without exception; being one unit or constituting the full amount or extent or duration; complete,10,-3.863536131039799,-3.793655149989802,0.0
reason,a rational motive for a belief or action,4,-4.1807758322941275,-4.291346683852446,0.0
human,characteristic of humanity,2,-4.19090403070717,-4.19090403070717,0.0
put,put into a certain place or abstract location,5,-3.6780423461959493,-3.5014905732576636,0.0
student,a learner who is enrolled in an educational institution,4,-4.74421117140418,-4.453599540111206,0.0
building,a structure that has a roof and walls and stands more or less permanently in one place,7,-3.8547126054537593,-3.7566623400204757,0.0
plant,buildings for carrying on industrial labor,4,-3.740060238652958,-3.7593214548212375,0.0
best,(superlative of `good') having the most positive qualities,4,-4.134250849533718,-3.8388501468276095,0.0
want,feel or have a desire for; want strongly,4,-3.876675461868086,-3.860265273197837,0.0
common,belonging to or participated in by a community as a whole; public,5,-3.856494540805649,-3.5450681788024694,0.0
district,a region marked off for administrative or other purposes,4,-3.7684575435765666,-3.785306976858422,0.0
age,how long something has existed,3,-3.659375396524158,-3.6067067166288718,0.0
hour,a period of time equal to 1/24th of a day,4,-3.2382829051524022,-3.196168662353877,0.0
chapter,a subdivision of a written work; usually numbered and titled,6,-3.671000884613901,-3.7092396508662953,0.0
industry,the people or companies engaged in a particular kind of commercial enterprise,7,-3.7212136604044765,-3.599104359792606,0.0
held,occupied or in the control of; often used in combination,5,-3.755365651287721,-3.4974062365256575,0.0
special,unique or specific to a person or thing or category,5,-3.73891000177778,-3.714561051191098,0.0
based,having a base,1,-3.7940657122108976,-3.7940657122108976,0.0
south,the region of the United States lying to the south of the Mason-Dixon line,7,-3.404832830560602,-3.3948279665317553,0.1428571428571429
required,necessary for relief or supply,3,-3.7244039042853214,-3.642938184716113,0.0
came,"move toward, travel toward something or somebody or approach something or somebody",7,-4.056849462937143,-3.8613404979057093,0.0
support,"give moral or psychological support, aid, or courage to",6,-3.961002263478131,-3.9519539880324492,0.0
air,a mixture of gases (especially oxygen) required for breathing; the stuff that the wind consists of,9,-4.16262892719762,-4.236238821621636,0.0
five,being one more than four,0,,,1.0
cause,"give rise to; cause to happen or occur, not always intentionally",7,-3.9808588297463072,-3.945026213906913,0.0
always,at all times; all the time and on every occasion,3,-3.176744610588061,-2.731506179768377,0.0
test,"put to the test, as for its quality, or give experimental use to",6,-3.539913684181176,-3.5121426965351494,0.0
known,apprehended with certainty,2,-5.081115999452977,-5.081115999452977,0.0
either,after a negative statement used as an intensive meaning something like `likewise' or `also',8,-3.7165862114110517,-3.601784209230741,0.0
record,make a record of; set down in permanent form,5,-3.465744440322895,-3.339728220581294,0.0
rather,on the contrary,1,-4.235061940820175,-4.235061940820175,0.0
let,make it possible through a specific action or lack of action for something to happen,8,-3.6194863002945934,-3.536954351696251,0.0
due,owed and payable immediately or on demand,4,-4.2551728734085845,-4.164652328640443,0.0
standard,conforming to or constituting a standard of measurement or value; or of the usual or regularized or accepted kind,9,-4.294151463176246,-4.117703433146524,0.0
production,the act or process of producing something,4,-3.481669041665354,-3.4920964004383626,0.0
full,containing as much or as many as is possible or normal,5,-3.538016195289231,-3.46720198676363,0.0
evidence,your basis for belief or disbelief; knowledge on which to base belief,6,-4.118391331661496,-3.898865487137777,0.0
commission,a special group delegated to consider some matter;  - Milton Berle,7,-3.894597994594301,-3.687942662337427,0.1428571428571429
available,obtainable or accessible and ready for use or service,5,-4.031782307454171,-4.0028043140434955,0.0
early,at or near the beginning of a period of time or course of events or before the usual or expected time,8,-3.5289297277934226,-3.5619363539575586,0.0
white,being of the achromatic color of maximum lightness; having little or no hue owing to reflection of almost all incident light,11,-4.471820662168233,-4.320609280121461,0.0
market,the world of commercial activity where goods and services are bought and sold,7,-3.580174769768161,-3.4714459941792764,0.0
eye,the organ of sight,2,-4.249455450019475,-4.249455450019475,0.0
authority,the power or right to give orders or make decisions,6,-3.2513656653598324,-3.1915997408713817,0.0
international,concerning or belonging to all or at least two or more nations,4,-3.9126677262031384,-3.7966874765511167,0.0
free,able to act at will; not hampered; not under compulsion or restraint,5,-4.507076596197615,-4.769426299451024,0.0
including,"have as a part, be made up out of",2,-3.05956867415657,-3.05956867415657,0.0
model,a hypothetical description of a complex entity or process,5,-4.149364042397492,-3.9465711906337164,0.0
community,a group of people living in a particular local area,6,-3.4261569505559266,-3.3711190475836528,0.0
provided,give something useful or necessary to,4,-3.610708858430726,-3.549171668228557,0.0
analysis,an investigation of the component parts of a whole and their relations in making up the whole,7,-3.506746587573282,-3.497600565854355,0.0
next,nearest in space or position; immediately adjoining without intervening space,7,-4.288375551093786,-3.6882253649082055,0.0
making,the act that results in something coming to be,4,-3.319846114221827,-3.2733587001625084,0.0
done,having finished or arrived at completion,3,-4.547682240130592,-4.544644935412961,0.0
trade,the commercial exchange (buying and selling on domestic or international markets) of goods and services,9,-3.7004494210304344,-3.866744690580626,0.0
association,a formal organization of people or groups of people,5,-3.4727159537839,-3.2579449865071513,0.0
letter,a written message addressed to a person or organization,5,-3.7545121879856387,-3.81963896658105,0.0
church,one of the groups of Christians who have their own beliefs and forms of worship,5,-3.754069984947029,-3.630805124285904,0.19999999999999996
least,used to form the superlative,3,-4.071471054114652,-3.2271610031431237,0.0
north,the region of the United States lying to the north of the Mason-Dixon line,7,-3.4112722677925205,-3.414146278227512,0.1428571428571429
street,a thoroughfare (usually including sidewalks) that is lined with buildings,6,-4.1535795353297775,-3.725910509944805,0.0
later,happening at a time subsequent to a reference time,5,-3.5254726754809305,-3.667648784158699,0.0
using,an act that exploits or victimizes someone (treats them unfairly),5,-4.4663068675560895,-4.39181302717965,0.0
room,an area within a building enclosed by walls and floor and ceiling,6,-4.089706735435841,-3.871933046860007,0.0
economic,"of or relating to an economy, the system of production and management of material wealth",7,-3.7844015705986878,-3.6023481171800684,0.0
look,perceive with attention; direct one's gaze towards,5,-4.200580904778378,-3.8996036663034497,0.0
ii,the cardinal number that is the sum of one and one or a numeral representing this number,6,-4.087171638246152,-4.0289544680653595,0.0
various,of many different kinds purposefully arranged but lacking any uniformity,7,-4.255650499848616,-4.002119825833661,0.0
going,the act of departing,2,-4.080715200108433,-4.080715200108433,0.0
officer,any person in the armed services who holds a position of authority or command,7,-3.5674146316588633,-3.539366756049989,0.0
federal,national; especially in reference to the government of the United States as distinct from that of its member units,9,-3.6381504002844594,-3.587633881492857,0.0
nature,the essential qualities or characteristics by which something is recognized,5,-3.9063285627901165,-3.8526235725426385,0.0
money,the most common medium of exchange; functions as legal tender,6,-3.8357917958254517,-3.8358966474528726,0.0
kind,a category of things distinguished by some common characteristic or quality,6,-3.8447813896770437,-3.7651133321864663,0.0
away,from a particular thing or place or position (`forth' is obsolete),6,-3.7971358209135566,-3.5435490062357426,0.0
project,any piece of work that is undertaken or attempted,4,-3.8203954826082875,-3.8752631543292093,0.0
source,"the place where something begins, where it springs into being",4,-3.659370296917886,-3.7466118066916323,0.0
death,the event of dying or departure from life,4,-3.884347081539612,-3.9078695187777095,0.0
become,enter or assume a certain state or condition,5,-3.5720675056581,-3.451744154453868,0.0
political,involving or characteristic of politics or parties or politicians; - Daniel Goleman,7,-4.180719508860483,-4.321074578409663,0.1428571428571429
function,(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function),13,-3.8096143777528826,-3.685167661701583,0.0
practice,a customary way of operation or behavior,4,-3.8541672728071137,-3.7213343289524587,0.0
half,one of two equal parts of a divisible whole,4,-4.023734178217085,-3.663444340993917,0.0
patient,a person who requires medical care,4,-3.6281059341769444,-3.656722302926698,0.0
fund,a reserve of money set aside for some purpose,5,-3.723209830759815,-3.5620603137056808,0.0
around,in the area or vicinity,2,-3.9516087595666525,-3.9516087595666525,0.0
third,coming next after the second and just before the fourth in position,5,-3.540082483876958,-3.4879936526788793,0.0
low,less than normal in degree or intensity or amount,5,-3.721817324629604,-3.703446367745964,0.0
date,the specified day of the month,3,-3.749085119702593,-3.4684790091316726,0.0
young,(used of living things especially persons) in an early period of life or development or growth,10,-3.425734348232575,-3.3512592969233683,0.0
experience,the accumulation of knowledge or skill that results from direct participation in events or activities,8,-3.8578600912766063,-3.7467768714952134,0.0
percent,a proportion in relation to a whole (which is usually the amount per hundred),5,-3.700309120311341,-3.726148992590149,0.0
help,give help or assistance; be of service,4,-3.4813809498971704,-3.450049359499836,0.0
art,the products of human creativity; works of art collectively,6,-3.947553329721236,-3.5431951493255944,0.0
unit,any division of quantity accepted as a standard of measurement or exchange,6,-3.8604675560639534,-3.9002556494610685,0.0
structure,a thing constructed; a complex entity constructed of many parts,7,-3.832713466710905,-3.9465711906337164,0.0
care,feel concern or interest,3,-3.6669679990226585,-3.762516474676664,0.0
sale,a particular instance of selling,3,-3.9369734951424586,-3.8332157655234314,0.0
open,cause to open or to become open,4,-3.5673925786584855,-3.5793929048053914,0.0
provide,give something useful or necessary to,4,-3.610708858430726,-3.549171668228557,0.0
ground,the solid part of the earth's surface,4,-3.645309569826684,-3.7341859221398797,0.0
claim,assert or affirm strongly; state to be true or existing,6,-4.1460455083425325,-4.2109280560356295,0.0
mind,that which is responsible for one's thoughts and feelings; the seat of the faculty of reason,6,-3.894293345379502,-4.060160518440152,0.16666666666666663
union,an organization of employees formed to bargain with the employer,5,-3.8706827355296376,-3.640775391795645,0.0
seen,perceive by sight or have the power to perceive by sight,5,-4.266465233808551,-4.208967885330198,0.0
