lemma,definition,len_tokens,mean_log_freq,median_log_freq,miss_rate
book,a written work or composition that has been published (printed on pages bound together),7,-3.8031148173359552,-3.7958160315149163,0.0
get,come into the possession of something concrete or abstract,5,-4.053291704990793,-3.9694390410173117,0.0
review,look at again; examine again,2,-4.043817044272588,-4.043817044272588,0.0
help,give help or assistance; be of service,4,-3.3069144678165268,-3.231004267711946,0.0
item,a distinct part that can be specified separately in a group of things that could be enumerated on a list,8,-4.111287655401868,-3.93510704332588,0.0
right,an abstract idea of that which is due to a person or governmental body by law or tradition or nature; ; - Eleanor Roosevelt,11,-4.124744810633714,-3.855609161240439,0.0
web,an intricate network suggesting something that was formed by weaving or interweaving,7,-4.598873961569682,-4.204491572375763,0.0
system,instrumentality that combines interrelated interacting artifacts designed to work as a coherent entity,9,-4.8856510384333545,-5.0714694752097484,0.0
also,in addition,1,-3.83997848299775,-3.83997848299775,0.0
post,the position where someone (as a guard or sentry) stands or is assigned to stand,7,-4.3575114514274444,-3.954002208936924,0.0
pm,an examination and dissection of a dead body to determine cause of death or the changes produced by disease,10,-4.070460379713077,-3.963292496377881,0.0
online,on a regular route of a railroad or bus or airline system,6,-4.024828349219929,-4.121574398247451,0.0
link,make a logical or causal connection,4,-4.279223759597047,-4.287530263210466,0.0
first,preceding all others in time or space or degree,5,-3.9616478754759092,-3.7225929007480953,0.0
good,having desirable or positive qualities especially those suitable for a thing specified,7,-4.113654677992654,-4.000879214082235,0.0
hotel,a building where travelers can pay for lodging and meals and other services,6,-3.894275395631469,-4.101998629288975,0.0
click,move or strike with a noise,3,-4.184129430331683,-4.342042564700936,0.0
name,a language unit by which a person or thing is known,5,-3.447811733434846,-3.492580651377053,0.0
game,a contest with rules to determine a winner,4,-4.047141773725864,-4.170739651938712,0.0
list,a database containing an ordered array of items (names or topics),7,-3.5453269042846927,-3.3818408425367448,0.0
like,prefer or wish to do something,3,-4.019465410991401,-3.843766073459148,0.0
date,the specified day of the month,3,-3.594700465840603,-3.3998447959451217,0.0
work,activity directed toward making or doing something,4,-3.4821216154071224,-3.545957600891695,0.0
member,one of the persons who compose a social group (especially individuals who have joined and participate in a group organization),10,-3.7930126150180095,-3.623219589872617,0.0
top,the upper part of anything,3,-3.743814964536117,-3.888739790449659,0.0
make,engage in,1,-4.772959588826069,-4.772959588826069,0.0
back,in or to or toward a former location,2,-3.7173875916940693,-3.7173875916940693,0.0
people,(plural) any group of human beings (men or women or children) collectively,8,-3.8458807287387033,-3.425162545636143,0.0
message,a communication (usually brief) that is written or spoken or signaled,6,-4.026972566755517,-3.9485063789146055,0.0
policy,a plan of action adopted by an individual or social group,6,-3.6553920379064113,-3.5398464830322784,0.0
go,"change location; move, travel, or proceed, also metaphorically",7,-3.977695318732184,-3.338565175480383,0.0
user,a person who makes use of a thing; someone who uses or employs something,8,-3.516629669172526,-3.4360685659925343,0.0
school,an educational institution,2,-4.008485297584893,-4.008485297584893,0.0
video,the visible part of a television transmission,4,-4.023442685125997,-4.178789911398331,0.0
email,(computer science) a system of world-wide electronic communication in which a computer user can compose a message at one terminal that can be regenerated at the recipient's terminal when the recipient logs in,16,-3.9518659142089874,-3.6932861982407714,0.0625
city,a large and densely populated urban area; may include several independent administrative districts,10,-4.124811528541143,-3.8468726450004755,0.0
program,a series of steps to be carried out or goals to be accomplished,5,-4.051101944910067,-3.8672399363532333,0.0
number,the property possessed by a sum or total or indefinite quantity of units or individuals,8,-4.146332466481306,-3.8673404483221656,0.0
group,any number of entities (members) considered as a unit,5,-3.623362690847661,-3.5927221423238453,0.0
company,an institution created to conduct business,4,-3.7056374445245197,-3.8152006908845606,0.0
world,everything that exists anywhere,3,-4.23261848930698,-4.390207485216289,0.0
two,being one more than one,0,,,1.0
health,a healthy state of wellbeing free from disease,5,-3.8831290331539763,-3.8420767525925954,0.0
comment,a statement that expresses a personal opinion or belief or adds information,7,-3.576293818825719,-3.6382167345516505,0.0
store,a mercantile establishment for the retail sale of goods or services,6,-3.880255832082956,-3.6111910172367945,0.0
next,nearest in space or position; immediately adjoining without intervening space,7,-4.498621881966263,-3.857498272347795,0.0
used,employed in accomplishing something; - H.H.Arnold & I.C.Eaker,3,-4.486377081579648,-4.824964424990107,0.0
last,immediately past,2,-3.9681635677008917,-3.9681635677008917,0.0
order,give instructions to or direct somebody to do something with authority,6,-3.8974781663660107,-3.8113528015600466,0.0
buy,obtain by purchase; acquire by means of a financial transaction,6,-4.015686326536729,-3.944497735148076,0.0
music,an artistic form of auditory communication incorporating instrumental or vocal tones in a structured and continuous manner,11,-4.421353401091029,-4.429561533348111,0.0
forum,a public meeting or assembly for open discussion,5,-3.5924327926558846,-3.565018312398224,0.0
data,a collection of facts from which conclusions may be drawn,4,-3.982724817468074,-3.9803886266781716,0.0
part,something determined in relation to something that includes it,5,-3.7651629447502026,-3.6494344702682255,0.0
support,"give moral or psychological support, aid, or courage to",6,-4.139093740450903,-4.22073885797215,0.0
add,"make an addition (to); join or combine or unite with others; increase the quality, quantity, size or scope of",11,-3.912423322933002,-3.7533453943550814,0.0
report,to give an account or representation of in words,4,-3.6841044679804664,-3.4954207997924014,0.0
result,a phenomenon that follows and is caused by some previous phenomenon,5,-4.1339577728564905,-3.930727138602233,0.0
photo,a representation of a person or scene in the form of a print or transparent slide; recorded by a camera on light-sensitive material,11,-3.8525189520968537,-3.5458746824964966,0.09090909090909094
term,a word or expression used for some particular thing,5,-3.5712695928747307,-3.491673261793312,0.0
copyright,a document granting exclusive right to publish and sell literary or musical or artistic work,10,-3.962878271297388,-3.998448856550037,0.0
area,a particular geographical region of indefinite boundary (usually serving some special purpose or distinguished by its people or culture or geography),13,-4.172398708409732,-3.9010595929468557,0.0
please,give pleasure to or be pleasing to,3,-3.723640337921843,-3.499168337791491,0.0
available,obtainable or accessible and ready for use or service,5,-4.030034592709596,-3.9701428157245244,0.0
well,(often used as a combining form) in a good or proper or satisfactory manner or to a high standard (`good' is a nonstandard dialectal variant for `well'),15,-4.148066056003062,-3.803085904952183,0.0
car,a motor vehicle with four wheels; usually propelled by an internal combustion engine,8,-4.33994096393455,-4.0424094879987225,0.0
map,a diagrammatic representation of the earth's surface (or part of it),5,-4.428299501165915,-4.00133029886096,0.0
best,(superlative of `good') having the most positive qualities,4,-4.141692238240494,-3.739801962270893,0.0
software,(computer science) written programs or procedures or rules and associated documentation pertaining to the operation of a computer system and that are stored in read/write memory,14,-3.661902446866825,-3.5775571935300636,0.0
file,record in a public office or in a court of law,5,-3.3874494743543435,-3.3518701905198323,0.0
jan,the first month of the year; begins 10 days after the winter solstice,7,-3.685759196064762,-3.3998447959451217,0.0
set,put into a certain place or abstract location,5,-3.64335052410107,-3.6694080589815634,0.0
way,how something is done or how it happens,3,-3.634598736326676,-3.6494344702682255,0.0
job,the principal activity in your life that you do to earn money,5,-3.778758427789472,-3.487572659560119,0.0
great,relatively large in size or number or extent; larger than others of its kind,8,-3.7402754503107376,-3.6361133802369086,0.0
line,a formation of people or things one beside another,4,-3.9926509296170023,-3.932703434924609,0.0
info,a message received and understood,3,-3.86690999280176,-3.823366170140196,0.0
high,greater than normal in degree or intensity or amount,5,-3.892920025527893,-3.7911929909710396,0.0
sale,a particular instance of selling,3,-4.083587268391001,-4.122323274622272,0.0
life,a characteristic state or mode of living,4,-3.6976554294346227,-3.798793238833071,0.0
public,not private; open to or concerning the people as a whole,5,-3.5634905171127493,-3.494772387323404,0.0
type,a subdivision of a particular kind of thing,4,-3.9663144589616746,-3.8248715622419587,0.0
student,a learner who is enrolled in an educational institution,4,-4.658527824268076,-4.405197109769479,0.0
rate,a magnitude or frequency relative to a time unit,5,-3.940624598163649,-4.223283174490236,0.0
change,cause to change; make different; cause a transformation,6,-3.6815127648260244,-3.667251999311581,0.0
movie,a form of entertainment that enacts a story by sound and a sequence of images giving the illusion of continuous movement,11,-4.020815059063711,-3.7207239303405957,0.0
category,a collection of things sharing a common attribute,5,-3.7200742009362564,-3.650344387367148,0.0
computer,a machine for performing calculations automatically,4,-4.193463560534087,-4.254751561104063,0.0
picture,a visual representation (of an object or scene or person or abstraction) produced on a surface,8,-4.152768373444658,-4.0920241361685195,0.0
read,interpret something that is written or printed,4,-3.960389830005846,-3.658157541925955,0.0
article,nonfictional prose forming an independent part of a publication,6,-3.8886413987159907,-3.702393225162674,0.16666666666666663
privacy,the quality of being secluded from the presence or view of others,5,-4.413298499295161,-3.7225929007480953,0.0
show,give an exhibition of to an interested audience,4,-4.064531685446933,-4.180699054120481,0.0
know,be cognizant or aware of a fact or a specific piece of information; possess knowledge or information about,9,-4.0172395213849486,-3.8158081881829737,0.0
university,the body of faculty and students at a university,4,-3.520122109738779,-3.4128302272944513,0.0
center,an area that is approximately central within some larger region,5,-3.6633386509253922,-3.6508185826928954,0.0
child,a young person of either sex,3,-3.461825902503413,-3.492580651377053,0.0
project,any piece of work that is undertaken or attempted,4,-4.008784049725816,-4.056910845425385,0.0
event,something that happens at a given place and time,5,-3.5081426180826822,-3.499168337791491,0.0
detail,an isolated fact that is considered separately from the whole,5,-4.355683285408057,-4.0365759526069445,0.0
phone,electronic equipment that converts sound into electrical signals that can be transmitted over distances and then converts received signals back into sounds,13,-4.004941894687365,-3.9569055024359034,0.0
take,carry out,1,-4.167647362787163,-4.167647362787163,0.0
sex,activities associated with sexual intercourse,4,-4.216322378750263,-4.051446602788712,0.0
doe,the federal department responsible for maintaining a national energy policy of the United States; created in 1977,10,-3.535954226763669,-3.5229242155198714,0.0
case,an occurrence of something,2,-4.272766832029101,-4.272766832029101,0.0
art,the products of human creativity; works of art collectively,6,-3.8093070426232885,-3.396699786746625,0.0
need,"require as useful, just, or proper",3,-4.1222942499554,-4.04115352565384,0.0
many,a quantifier that can be used with count nouns and is often preceded by `as' or `too' or `so' or `that'; amounting to a large but indefinite number,10,-4.310716927828108,-3.803085904952183,0.09999999999999998
resource,available source of wealth; a new or reserve supply that can be drawn upon when needed,8,-3.6277947372638426,-3.4878276687975136,0.0
mail,send via the postal service,3,-3.453761059029856,-3.3315544617662325,0.0
said,being the one previously mentioned or spoken of,3,-4.509847228544836,-4.445495648179942,0.0
general,applying to all or most members of a category or group,4,-3.3259579501924335,-3.1778312755918567,0.0
woman,an adult female person (as opposed to a man),5,-3.952006153593196,-3.654089784234205,0.0
research,systematic investigation to establish facts,4,-4.3066972025099215,-4.308020329692291,0.0
image,an iconic mental representation,3,-4.840662745406422,-4.3669391441122585,0.0
january,the first month of the year; begins 10 days after the winter solstice,7,-3.685759196064762,-3.3998447959451217,0.0
full,containing as much or as many as is possible or normal,5,-3.7284942827179846,-3.6782082010713446,0.0
subject,the subject matter of a conversation or discussion,4,-3.7905111831559357,-3.698018900914561,0.0
community,a group of people living in a particular local area,6,-3.3611726472165135,-3.2593061169106274,0.0
management,the act of managing something,3,-3.8033130866225484,-3.6494344702682255,0.0
card,one of a set of small pieces of stiff paper marked in various ways and used for playing games or for telling fortunes,13,-3.6794555168111382,-3.5326018996971165,0.0
development,act of improving by expanding or enlarging or refining,5,-4.326810954929359,-4.262680441778911,0.0
family,a social unit living together,4,-3.640437717993966,-3.6082934525997006,0.0
dvd,a digital recording (as of a movie) on an optical disk that can be played on a computer or a television set,9,-3.6306403283867246,-3.463372910533845,0.0
real,being or occurring in fact or actuality; having verified existence; not illusory; ; ; ; ; ; - Longfellow,7,-5.102368415319474,-4.606195474140011,0.0
united,characterized by unity; being or joined into a single entity,5,-4.330447457682693,-4.308701233195571,0.0
office,place of business where professional or clerical duties are performed,6,-3.9033240693927076,-3.825534230083563,0.0
design,make or work out a plan for; devise,4,-3.776244666345239,-3.234756818032098,0.0
technology,the practical application of science to commerce or industry,5,-3.746594891307992,-3.4857907723477255,0.0
international,concerning or belonging to all or at least two or more nations,4,-4.114092202887325,-3.964511269258907,0.0
sport,an active diversion requiring physical exertion and competition,6,-4.516654295516351,-4.065604290007919,0.0
travel,"change location; move, travel, or proceed, also metaphorically",7,-3.977695318732184,-3.338565175480383,0.0
must,a necessary or essential thing,3,-3.792066416542877,-3.9078415625889087,0.0
address,(computer science) the code that identifies where a piece of information is stored,7,-3.54212396320959,-3.315007494720387,0.0
want,feel or have a desire for; want strongly,4,-4.008787884646303,-4.088082624182449,0.0
made,produced by a manufacturing process,3,-3.902238098641792,-4.113281057183565,0.0
question,an instance of questioning,2,-3.7692198020285725,-3.7692198020285725,0.0
network,an interconnected system of things or people,4,-3.795729682375401,-3.229524522181312,0.0
code,a set of rules or principles or laws (especially written ones),7,-3.5211072543844444,-3.5775403608362852,0.0
website,a computer connected to the internet that maintains a series of web pages on the World Wide Web,10,-3.475245303208298,-3.293172421030043,0.0
issue,an important question that is in dispute and must be settled,4,-4.100947591772457,-4.093719835635251,0.0
listing,a database containing an ordered array of items (names or topics),7,-3.5453269042846927,-3.3818408425367448,0.0
return,"go or come back to place, condition, or activity where one has been before",6,-3.2936576474111647,-3.3571410978350977,0.0
local,relating to or applicable to or concerned with the administration of a city or town or district rather than a larger area,10,-3.851911045595508,-3.813090322591279,0.0
sign,a perceptible indication of something not immediately apparent (as a visible clue that something has happened),9,-4.580059338801913,-4.572421895195054,0.0
send,cause to go somewhere,3,-3.843804728054397,-3.819810554034754,0.0
section,a self-contained part of a larger composition (written or musical),6,-3.7921632571262074,-3.6668806135836842,0.16666666666666663
place,put into a certain place or abstract location,5,-3.64335052410107,-3.6694080589815634,0.0
guide,direct the course; determine the direction of travelling,5,-3.691757288197727,-3.759873443691356,0.0
special,unique or specific to a person or thing or category,5,-3.55745480182554,-3.492580651377053,0.0
country,a politically organized body of people under a single government,6,-3.941788325769773,-3.564394946833922,0.0
rating,an appraisal of the value of something,2,-3.50874506570151,-3.50874506570151,0.0
window,a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air,12,-4.275542450749349,-3.955556824942723,0.0
national,of or relating to or belonging to a nation or country,4,-4.21411963436455,-4.346721889304552,0.0
hour,a period of time equal to 1/24th of a day,4,-3.3661050429136257,-3.2844758440720083,0.0
level,a position on a scale of intensity or amount or quality,5,-3.931641337272618,-3.7108102322354455,0.0
location,a point or extent in space,3,-3.7817684894768138,-3.632224789183036,0.0
using,an act that exploits or victimizes someone (treats them unfairly),5,-4.526671733029419,-4.381233225552893,0.0
customer,someone who pays for goods or services,4,-3.314435732304807,-3.3184459653148437,0.0
medium,a means or instrumentality for storing or communicating information,5,-4.038360456852693,-3.49935230037634,0.0
offer,"make available or accessible, provide or furnish",5,-3.926887723586302,-3.5116922548070715,0.0
content,everything that is included in a collection and that is held or included in something,6,-3.662690275264976,-3.649889428817687,0.0
check,"examine so as to determine accuracy, quality, or condition",5,-3.98993323454273,-4.138965342037356,0.0
education,the activities of educating or instructing; activities that impart knowledge or skill,7,-4.442416529055333,-3.8288596992141195,0.0
point,a geometric element that has position but no extension,4,-4.219510208661498,-3.9804812192649477,0.0
friend,a person you know well and regard with affection and trust,6,-3.915447399294306,-3.7368267708232823,0.0
board,a committee having supervisory powers,3,-4.086191968801325,-3.6238278794168486,0.0
form,the phonological or orthographic sound or appearance of a word that can be used to describe or identify something,9,-4.363967356233885,-4.214930119809176,0.0
internet,a computer network consisting of a worldwide network of computer networks that use the TCP/IP network protocols to facilitate data transmission and exchange,14,-3.697035389836734,-3.312659514625844,0.0
posted,affix in a public place or for public notice,5,-3.8925668836220497,-3.333837335035463,0.0
problem,a state of difficulty that needs to be resolved,4,-3.8269354994814733,-3.838936383393981,0.0
law,the collection of rules imposed by authority,4,-4.035750152746486,-3.7565882733979428,0.0
within,on the inside,0,,,1.0
house,a dwelling that serves as living quarters for one or more families,5,-4.206307382483426,-4.131211535079232,0.0
study,a detailed critical inspection,3,-4.160169754296849,-4.105428654703157,0.0
say,express in words,2,-3.734979070285536,-3.734979070285536,0.0
cost,the total spent for goods or services including money and time and labor,8,-3.418605337732372,-3.4448425671653506,0.0
version,an interpretation of a matter from a particular viewpoint,4,-4.298834293383717,-4.193169827216982,0.0
shipping,the commercial enterprise of moving goods and materials,5,-3.5983831600219487,-3.7959117482267657,0.0
reserved,"hold back or set aside, especially for future use or contingency",8,-3.823945884047758,-3.7547807592213442,0.0
end,"have an end, in a temporal, spatial, or quantitative sense; either spatial or metaphorical",7,-4.740717566762015,-4.790024772161334,0.0
index,a numerical scale used to compare variables with one another or with some reference number,7,-3.660823907188515,-3.525385717772682,0.1428571428571429
story,a message that tells the particulars of an act or occurrence or course of events; presented in writing or drama or cinema or as a radio or television program,14,-3.7599403647827208,-3.672252767132207,0.0714285714285714
american,of or relating to the United States of America or its people or language or culture,7,-3.5886120912396366,-3.524218127751797,0.0
open,cause to open or to become open,4,-3.559617075527788,-3.5267894429855735,0.0
property,something owned; any tangible or intangible possession that is owned by someone,7,-4.254055178438891,-3.8855063228086397,0.0
long,primarily temporal sense; being or indicating a relatively great or greater than average duration or passage of time or a duration as specified,13,-4.114312686721595,-4.475137067160583,0.0
security,the state of being free from danger or injury,4,-3.574658669686234,-3.5048464238823542,0.0
based,having a base,1,-3.8125421503956125,-3.8125421503956125,0.0
application,the act of bringing something to bear; using it for a particular purpose,6,-3.6218298586275472,-3.6780889473429,0.0
value,a numerical quantity measured or assigned or computed,5,-4.564033850959676,-4.8592563508231175,0.0
shop,a mercantile establishment for the retail sale of goods or services,6,-3.880255832082956,-3.6111910172367945,0.0
tool,an implement used in the practice of a vocation,4,-4.151434557021159,-4.021778822766448,0.0
black,being of the achromatic color of maximum darkness; having little or no hue owing to absorption of almost all incident light,11,-4.582434707623313,-4.4731498645649035,0.0
model,a hypothetical description of a complex entity or process,5,-4.055225981090629,-4.069699669435394,0.0
teen,being of the age 13 through 19,1,-3.5731226694320832,-3.5731226694320832,0.0
county,(United Kingdom) a region created by territorial division for the purpose of local government,9,-3.7773952452440818,-3.6508185826928954,0.0
note,make mention of,2,-3.761096732166842,-3.761096732166842,0.0
power,possession of controlling influence,3,-4.122804225317986,-4.260330967689326,0.0
account,a record or narrative description of past events,4,-3.7507279417611588,-3.449889017509168,0.0
even,used as an intensive especially to indicate something unexpected,6,-4.1070623805573945,-4.1906104189510165,0.0
course,education imparted in a series of lessons or meetings,5,-4.110956231092728,-3.565018312398224,0.0
thing,a special situation,2,-3.6662571081830353,-3.6662571081830353,0.0
control,exercise authoritative control or power over,4,-4.056162947858971,-3.7248455002746113,0.0
condition,a state at a particular time,3,-3.1801013745332845,-2.9157459415806084,0.0
topic,the subject matter of a conversation or discussion,4,-3.7905111831559357,-3.698018900914561,0.0
call,assign a specified (usually proper) proper name to,6,-4.1483607508946765,-4.320769314179006,0.0
source,"the place where something begins, where it springs into being",4,-3.677406242333962,-3.7200347625114714,0.0
much,(quantifier used with mass nouns) great in quantity or degree or extent,8,-4.090639686383545,-4.112106479774653,0.125
title,a heading that names a statute or legislative bill; may give a brief summary of the matters it deals with,10,-3.831120063800321,-3.743523161468131,0.0
room,an area within a building enclosed by walls and floor and ceiling,6,-4.16683955528815,-3.9391944830851178,0.0
today,the present time or age,3,-3.3271555850035153,-3.5731226694320832,0.0
week,any period of seven consecutive days,3,-3.839169466647126,-3.675352692611073,0.0
class,a collection of things sharing a common attribute,5,-3.7200742009362564,-3.650344387367148,0.0
personal,concerning or affecting a particular person or his or her private life and personality,7,-3.857778473545161,-3.9010595929468557,0.0
south,the region of the United States lying to the south of the Mason-Dixon line,7,-3.460867982891164,-3.3425541386700264,0.1428571428571429
size,the physical magnitude of something (how big it is),4,-3.9910306433291947,-3.8060565121837975,0.0
plan,a series of steps to be carried out or goals to be accomplished,5,-4.051101944910067,-3.8672399363532333,0.0
month,one of the twelve divisions of the calendar year,4,-3.795728451112698,-3.795448371834751,0.0
total,constituting the full quantity or extent; complete,5,-4.030255617144362,-4.112106479774653,0.0
uk,a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom,20,-4.262764378391223,-4.153859887448792,0.0
author,writes (books or stories or articles or the like) professionally (for pay),6,-3.8410040801556433,-3.495688676011655,0.0
directory,an alphabetical list of names and addresses,4,-3.5225616837367757,-3.174845662111704,0.0
profile,an analysis (often in graphical form) representing the extent to which something exhibits various characteristics,10,-4.058736041152849,-4.04348627779204,0.0
water,binary compound that occurs at room temperature as a clear colorless odorless tasteless liquid; freezes into ice below 0 degrees centigrade and boils above 100 degrees centigrade; widely used as a solvent,20,-4.7529875006355535,-4.564695722493147,0.0
related,being connected either logically or causally or by shared characteristics,5,-4.829652508437971,-4.27728929849174,0.0
care,feel concern or interest,3,-3.786073341207937,-3.7518654349324474,0.0
standard,conforming to or constituting a standard of measurement or value; or of the usual or regularized or accepted kind,9,-4.504689122945195,-4.224970127635836,0.0
cd,a soft bluish-white ductile malleable toxic bivalent metallic element; occurs in association with zinc ores,12,-5.069123763950731,-4.968024822538408,0.08333333333333337
think,judge or regard; look upon; judge,4,-3.999804592740289,-4.148051657912326,0.0
department,a specialized division of a large organization,4,-4.078210639509581,-3.765032263280183,0.0
gift,something acquired without compensation,3,-4.282351566968732,-4.372815815416106,0.0
reply,react verbally,2,-5.491615478675295,-5.491615478675295,0.0
feature,a prominent attribute or aspect of something,4,-4.257233378126916,-4.209519408507528,0.0
government,the organization that is the governing authority of a political unit,5,-4.042849098403616,-3.855540015348685,0.0
three,being one more than two,0,,,1.0
girl,a young woman,2,-3.451971652135155,-3.451971652135155,0.0
following,going or proceeding or coming after in the same direction,4,-3.7807601886190794,-3.6543302254446948,0.0
text,the words of something written,3,-3.6026627818817403,-3.6494344702682255,0.0
download,transfer a file or program from a central computer to a smaller computer or to a computer at a remote location,10,-3.450788108314357,-3.288696271046423,0.0
current,occurring in or belonging to the present time,4,-3.897395052898424,-4.030991690230158,0.0
access,the right to enter,2,-3.332804298655735,-3.332804298655735,0.0
history,the aggregate of past events,3,-3.9236468743411343,-3.745014249988702,0.0
come,"move toward, travel toward something or somebody or approach something or somebody",7,-3.962831611149166,-3.8354651907167554,0.0
north,the region of the United States lying to the north of the Mason-Dixon line,7,-3.467465090330931,-3.3623454609893275,0.1428571428571429
science,a particular branch of scientific knowledge,4,-3.9884826418472743,-3.9980886460325875,0.0
look,perceive with attention; direct one's gaze towards,5,-4.57199344020228,-4.203637147533684,0.0
big,above average in size or number or quantity or magnitude or extent,6,-3.9412837112613075,-3.926399775792607,0.0
process,a particular course of action intended to achieve a result,6,-3.8714226327563903,-3.679089071070867,0.0
including,"have as a part, be made up out of",2,-3.120233419333006,-3.120233419333006,0.0
love,have a great affection or liking for,3,-3.8551511971743047,-3.2155533856025063,0.0
gallery,spectators at a golf or tennis match,4,-4.318621734227039,-4.111547951552715,0.0
description,a statement that represents something in words,4,-3.7832924054125563,-3.643825602409938,0.0
white,being of the achromatic color of maximum lightness; having little or no hue owing to reflection of almost all incident light,11,-4.667021368024579,-4.4731498645649035,0.0
activity,any specific behavior,2,-3.9541167630384653,-3.9541167630384653,0.0
small,limited or below average in number or quantity or magnitude or extent,6,-3.999866986484271,-3.927706513391205,0.0
credit,approval,1,-4.19220881996386,-4.19220881996386,0.0
usa,North American republic containing 50 states - 48 conterminous states in North America plus Alaska in northwest North America and the Hawaiian Islands in the Pacific Ocean; achieved independence in 1776,19,-4.047080598234914,-4.028572566845661,0.052631578947368474
team,a cooperative unit (especially in sports),4,-3.8894840467990797,-3.7944351363990245,0.0
far,to a considerable degree; very much,3,-3.97458984595855,-3.7911929909710396,0.0
action,something done (usually as opposed to something said),6,-3.740001004011129,-3.6494344702682255,0.0
market,the world of commercial activity where goods and services are bought and sold,7,-3.265696077691481,-3.1495321440246697,0.0
john,a room or building equipped with one or more toilets,4,-4.201465200611046,-4.128574027420628,0.0
visit,"go to see a place, as for entertainment",4,-3.27066815842878,-3.2161938215668564,0.0
print,put into print,2,-3.563590496439998,-3.563590496439998,0.0
college,the body of faculty and students of a college,4,-3.572041476492984,-3.516668960802862,0.0
shopping,searching for or buying goods or services,4,-2.907441540364263,-2.8724446708257405,0.0
old,(used especially of persons) having lived for a relatively long time or attained a specific age,10,-3.714107061660279,-3.561235302346814,0.0
record,make a record of; set down in permanent form,5,-3.4787258632761415,-3.3462941172064258,0.0
digital,displaying numbers rather than scale positions,5,-3.6852007428634694,-3.7108102322354455,0.0
main,most important element,2,-3.7496728700473456,-3.7496728700473456,0.0
archive,a depository containing historical records and documents,5,-4.188502580794262,-4.1410666658491175,0.0
previous,(used especially of persons) of the immediate past,4,-3.6951603954112695,-3.7443643909256283,0.0
table,a set of data arranged in rows and columns,5,-3.862444607413003,-3.7042724767470174,0.19999999999999996
food,any substance that can be metabolized by an animal to give energy and build tissue,7,-4.319139877814411,-3.8470789937786685,0.0
option,the right to buy or sell property at an agreed price; the right is purchased and if it is not exercised by a stated date the money is forfeited,13,-3.6519463334368636,-3.487572659560119,0.0
second,coming next after the first in position in space or time or degree or magnitude,8,-3.5441397866662165,-3.5310388711747955,0.0
seller,someone who promotes or exchanges goods or services for money,6,-3.533474712887035,-3.6605077540433224,0.0
stock,the capital raised by a corporation through the issue of shares entitling holders to an ownership interest (equity),10,-4.174329388802305,-4.084384448505029,0.0
party,an organization to gain political power,4,-3.7586076649426823,-3.7559491302665204,0.0
test,"put to the test, as for its quality, or give experimental use to",6,-3.586028145445639,-3.488946524125521,0.0
men,the force of workers available,3,-3.622556563259271,-3.7144721012097506,0.0
non,negation of a word or group of words,4,-4.003417956261351,-3.491673261793312,0.0
quality,an essential and distinguishing attribute of something or someone; --Shakespeare,6,-4.306917021793559,-4.189569848863586,0.0
box,a (usually rectangular) container; may have a lid,4,-4.601247038812019,-4.697297812464164,0.0
