lemma,definition,len_tokens,mean_log_freq,median_log_freq,miss_rate
hypophysectomize,remove the pituitary glands,3,-4.941080552421005,-5.360998135087756,0.0
cogitate,consider carefully and deeply; reflect upon; turn over in one's mind,6,-4.1020374549737815,-3.9708309040054246,0.0
desex,make infertile,2,-4.568072023198468,-4.568072023198468,0.0
unbolt,undo the bolt of,2,-4.838629211236526,-4.838629211236526,0.0
conventionalize,make conventional or adapt to conventions,4,-4.113105161285478,-4.482135862209395,0.0
souse,cover with liquid; pour liquid onto,4,-4.219682480572651,-4.442677684089711,0.0
dematerialize,become immaterial; disappear,3,-4.776873146714102,-4.7680115977856055,0.0
scandalise,strike with disgust or revulsion,3,-5.314077309647499,-5.297204699815258,0.0
catheterize,insert a catheter into (a body part),4,-4.155996158891012,-3.9130532250914976,0.0
anglicise,make English in appearance,3,-3.6320176091307395,-3.533003603880143,0.0
transistorize,equip (an electronic circuit or device) with transistors,5,-4.443035316556208,-4.24313972155636,0.0
sermonize,speak as if delivering a sermon; express moral judgements,6,-4.458140599765849,-4.281086477340067,0.0
remold,cast again,1,-4.130964265737276,-4.130964265737276,0.0
unweave,undo strands that have been woven together,4,-4.5617019094480735,-4.778696157023134,0.0
fictionalise,make into fiction,2,-3.453130631363959,-3.453130631363959,0.0
intermit,cease an action temporarily,3,-4.456701884048407,-4.873505789977441,0.0
concretize,make something concrete,3,-3.649955712690403,-3.6494344707984254,0.0
chaffer,"wrangle (over a price, terms of an agreement, etc.)",5,-4.00635532350434,-3.722754309676494,0.0
expostulate,reason with (somebody) for the purpose of dissuasion,4,-4.95132127675172,-4.228389087559309,0.0
attaint,bring shame or dishonor upon,3,-4.915892638063551,-4.93790035200848,0.0
empanel,enter into a list of prospective jurors,4,-4.247990425569558,-4.149686092844986,0.0
outdistance,go far ahead of,3,-3.675075117565612,-3.8006977125739825,0.0
underdress,dress without sufficient warmth,3,-4.606690042037074,-4.45549592025748,0.0
automatize,turn into an automaton,2,-4.794582888465241,-4.794582888465241,0.0
chemisorb,take up a substance by chemisorption,3,-4.936205193127595,-4.560306289730695,0.0
iodise,treat with iodine,2,-4.83769472050828,-4.83769472050828,0.0
demilitarise,do away with the military organization and potential of,4,-3.868939720086124,-3.903866901536831,0.0
unitise,divide (bulk material) and process as units,5,-3.958091487539926,-3.7976630313999573,0.0
overstrain,strain excessively,2,-5.189222925526355,-5.189222925526355,0.0
dialyse,separate by dialysis,2,-4.7774569367740884,-4.7774569367740884,0.0
afforest,establish a forest on previously unforested land,5,-3.9602349887505865,-3.92910465601424,0.19999999999999996
speechify,"make speeches; hold forth, or harangue with a certain degree of formality",8,-4.466193635745995,-4.109818148716685,0.0
systematise,arrange according to a system or reduce to a system,5,-3.697725407082128,-3.803556359264858,0.0
systemize,arrange according to a system or reduce to a system,5,-3.697725407082128,-3.803556359264858,0.0
convect,circulate hot air by convection,4,-4.42413485878811,-4.328433102911257,0.0
uncoil,unwind or untwist,2,-6.49490831171901,-6.49490831171901,0.0
lipread,interpret by lipreading; of deaf people,4,-5.087978471022117,-4.808812124818414,0.0
delouse,free of lice,2,-4.639579852703962,-4.639579852703962,0.0
rusticate,live in the country and lead a rustic life,5,-3.772844070719917,-3.4625471459997366,0.0
expurgate,edit by omitting or modifying parts considered indelicate,6,-4.5477073386229705,-3.6368151409401976,0.16666666666666663
concuss,shake violently,2,-5.171945766303037,-5.171945766303037,0.0
forfend,prevent the occurrence of; prevent from happening,4,-4.237875511003352,-4.041306015875628,0.0
